Id,Target
v_0jyl3xgw4x_0024,1 409.43 570.41 80.48 30.32 358.9;1 554.845 516.015 35.61 88.63 89.4;1 936.75 573.04 80.6 31.4 358.1;1 955.33 282.035 31.7 85.33 0;1 961.26 415.165 32.64 79.53 0;1 965.36 132.945 29.4 83.57 0;1 1008.455 56.04 31.59 85.52 0;1 1010.42 251.55 29 74.44 356.6;1 1169.94 508.69 86.52 31.2 1.5;1 1488.65 521.93 97.6 34.02 0
v_0jyl3xgw4x_0049,1 554.98 516.165 35.6 88.63 89.4;1 579.03 578.1 80.6 31.4 358.1;1 955.81 538.635 32.64 79.53 0;1 955.47 399.845 31.7 85.33 0;1 962.05 210.085 29.4 83.57 0;1 971.89 18.9 31.4 37.8 0;1 1008.52 223.555 31.6 83.15 0;1 1014 421.17 29 73.44 357.38;1 1169.79 508.97 86.52 31.2 1.5;1 1366.815 522.11 91.89 34.02 0;9 1811 528.565 42.98 14.11 0
v_0lkfo9oisd_0000,1 496.55 475.36 102.1 36.1 0;1 589.4 525.23 97.08 37.4 358.9;1 833.85 512.83 94.5 36.82 0;1 1188.37 526.96 92.78 35.94 0;1 1627.385 577.73 34.69 89.7 89.3;1 1717.74 495.205 100.12 35.81 0
v_0lkfo9oisd_0024,1 25.89 528.885 51.42 39.97 0;1 784.97 471.12 102.1 36.1 0;1 883.2 524.71 97.08 37.4 358.9;1 1121.31 531.09 94.5 36.82 0;1 1544.67 536.575 92.78 35.93 0;1 1875.74 588.09 34.7 89.7 93.1
v_0lkfo9oisd_0049,1 393.115 514.27 97.19 39.96 0;1 1100.76 474.16 102.1 36.1 0;1 1177.59 539.36 97.08 37.4 358.9;1 1435.79 553.44 94.5 36.82 0;1 1901.15 545.535 37.7 35.93 0
v_0ln3dvoqc6_0000,1 68.26 538.155 91.64 36.41 0;1 114.65 491 89.98 39.34 0;1 504.75 542.29 37.68 88.86 88;1 943.465 1007.695 82.23 34.97 269.2;1 945.81 704.525 86.04 36.09 292.3525;1 941.86 898.52 33.98 89.66 0;1 991.305 948.965 86.43 38.91 270.4;1 999.23 725.12 89.76 39.28 275;1 990.05 843.975 34.22 87.51 0;1 1236.66 511.805 89.54 36.21 0;1 1360.145 506.105 90.71 34.97 0;1 1495.165 516.48 89.27 37.76 0;1 1721.215 567.14 98.15 37.56 355;1 1817.24 518.75 95.26 38.34 0;7 988.665 574.535 42.17 103.15 355.3
v_0ln3dvoqc6_0024,1 102.46 492.77 89.98 39.34 0;1 177.17 547.475 37.68 99.15 90.2;1 944.81 709.425 86.04 36.09 290.3186;1 944.025 1006.915 82.23 34.97 269.2;1 930.535 124.36 38.95 80.2 0;1 941.91 898.31 33.98 89.66 0;1 991.335 948.865 86.43 38.91 270.4;1 999.515 725.89 89.77 39.28 275;1 990.21 843.975 34.22 87.51 0;1 1187.035 513.205 89.55 36.21 0;1 1316.885 507.075 90.71 34.97 0;1 1414.09 525.045 90.88 35.35 354.76;1 1634.79 517.59 95.26 38.34 0;1 1718.165 566.37 98.15 37.56 355.0557;7 991.615 610.88 42.17 103.16 355.3
v_0ln3dvoqc6_0049,1 97.215 493.31 89.97 39.34 0;1 943.765 714.525 86.05 36.09 288.2;1 944.605 1006.105 82.23 34.97 269.2;1 929.405 242.23 38.95 80.2 0;1 941.965 898.09 33.99 89.66 0;1 991.37 948.77 86.44 38.9 270.4;1 999.815 726.68 89.77 39.28 275;1 990.38 843.975 34.22 87.51 0;1 1129.44 513.475 89.54 36.21 0;1 1248.345 508.095 90.71 34.97 0;1 1360.16 532.35 90.88 35.36 354.4;1 1522.09 518.755 95.26 38.33 0;1 1718.855 566.135 98.15 37.57 355.4038;7 992.655 611.255 42.17 103.15 355.3
v_0m47p9qc2e_0000,1 812.6 495.985 96.24 38.79 0;1 839.35 551.4 98.5 36.5 1.6;1 910.65 791.125 37.62 93.43 0;1 917.65 350.745 34.2 94.17 0;1 933.93 558.68 33.5 90.7 0;1 975.26 435.48 33.1 89.28 0;1 976.77 752.795 35.4 89.37 0;1 982.015 920.29 37.99 103.5 0;1 1232.11 491.08 98.88 38 1.2;1 1390.41 552.465 102 39.07 3.6;1 1522.48 549.87 94.2 38.1 0;1 1551.425 507.105 93.21 37.35 358.2;1 1639.74 553.58 105.08 39.3 0;1 1655.1 503.9 89.04 36.18 0;1 1761 554.35 101.9 37.74 0.1;1 1799.92 498.195 101.1 36.25 359.1;1 1867.43 564.135 96.3 32.63 0;1 1895.525 493.475 48.95 36.25 0
v_0m47p9qc2e_0024,1 839.81 495.485 96.24 38.79 0;1 842.95 552.57 98.5 36.5 1.6;1 919.71 628.815 37.62 93.43 0;1 920.8 67.74 34.2 84.22 0;1 935.52 286.23 33.5 90.7 0;1 980.99 789.81 38 103.5 0;1 980.485 516.535 35.41 89.37 0;1 984.85 113.43 33.1 89.28 0;1 1338.675 493.7 98.89 38 1.2;1 1390.415 552.935 101.99 39.07 3.6;1 1523.16 550.24 94.2 38.1 0;1 1551.44 507.585 93.2 37.35 358.2;1 1639.43 553.92 105.08 39.3 0;1 1655.23 504.29 89.04 36.18 0;1 1761.085 554.65 101.91 37.74 0.1;1 1799.92 498.545 101.1 36.25 359.1;1 1867.46 564.485 96.3 32.63 0;1 1895.405 494.025 49.19 36.25 0
v_0m47p9qc2e_0049,1 844.87 495.395 96.24 38.79 0;1 855.69 553.09 98.5 36.5 1.6;1 920.97 378.765 37.62 93.43 0;1 980.66 198.705 35.4 88.73 359.7;1 1000.39 633.32 38 103.5 17.0375;1 1386.94 496.07 98.88 38 1.2;1 1390.415 553.435 101.99 39.07 3.6;1 1523.86 550.63 94.2 38.1 0;1 1551.455 508.095 93.21 37.35 358.2;1 1639.11 554.27 105.08 39.3 0;1 1655.365 504.7 89.05 36.18 0;1 1761.175 554.98 101.91 37.74 0.1;1 1799.92 498.905 101.1 36.25 359.1;1 1867.49 564.855 96.3 32.63 0;1 1895.28 494.595 49.44 36.25 0;9 907.535 1053.935 10.23 40.79 0;9 988.82 1001.81 11.3 40.9 0
v_0mp55gehz5_0000,1 31.205 295.375 62.41 36.13 0;1 27.78 385.555 55.56 36.49 0;1 36.045 478.305 72.09 37.35 0;1 59.5 434.535 87.9 33.03 0;1 210.21 385.93 80.5 30.1 0;1 226.27 433.28 85.4 32.3 0;1 272.155 1028.335 79.13 35.33 0;1 285.15 486.92 84.1 31.6 0;1 370.5 440.615 86.7 36.29 0;1 509.15 433.495 84.58 34.27 0;1 519.325 483.57 82.31 32.98 0;1 540.78 225.875 81.96 36.65 359.6;1 659.785 450.525 80.81 33.91 2.1;1 735.395 501.205 88.73 33.03 7.45;1 827.29 928.485 79.76 34.05 91.3;1 890.16 392.425 77.6 32.05 0.3;1 908.795 893.32 35.85 86.44 2.6564;1 908.135 1008.57 32.91 81.16 0;1 1023.765 428.795 81.29 34.81 356.9;1 1200.97 447.105 97.74 37.79 0;1 1351.105 395.94 77.57 34.94 0;1 1562.655 418.15 78.73 33.78 2;2 115.18 228.85 99.3 40.84 359.3;4 423.945 388.465 96.11 37.31 0;4 743.555 317.07 85.19 37.42 0;5 1310.555 270.195 175.69 56.63 358.9;7 598.78 266.555 98.92 47.63 0;7 838.26 578.43 89.42 34.98 62.45;9 165.435 490.43 39.01 13.16 0;9 616.735 487.545 36.39 11.75 359.7;9 1319.67 488.915 35.34 10.51 1
v_0mp55gehz5_0024,1 14.4 243.83 28.8 37.26 359.6;1 22.55 434.615 45.1 34.71 0;1 24.245 481.035 48.49 32.37 0;1 211.48 479.495 108.5 37.35 0;1 234.8 387.985 88.9 36.49 0;1 238.93 436.095 87.9 33.03 0;1 387.035 432.305 84.95 32.31 0;1 463.93 487.125 81.38 31.59 0;1 471.255 1030.175 76.25 35.33 2.6;1 487.4 386.89 80.18 30.1 0;1 534.53 440.285 86.7 36.29 0;1 644.93 479.775 80.88 34.29 358.5;1 682.2 434.775 81.52 34.27 0;1 794.99 479.14 77.82 29.56 21.71;1 838.535 561.195 87.81 33.03 53.16;1 909.4 892.73 35.84 86.44 0.9333;1 908.255 1007.96 32.91 81.16 0;1 964.36 938.445 33.56 75.39 0;1 1169.36 391.715 77.6 32.05 0.16;1 1354.88 402.625 83.06 34.11 356.89;1 1491.86 445.385 97.74 37.79 0;1 1806.905 397.33 83.47 34.94 0;4 374.455 315.585 88.07 38.75 0;4 758.965 392.025 88.41 35.07 0.48;5 1017.15 271.255 167.52 53.01 359.8;7 251.67 266.15 98.92 47.64 0;7 841.505 782.07 87.53 35.9 91.5;9 346.64 494.34 39.02 13.16 0;9 733.13 490.315 36.38 11.75 2.4;9 1775.78 479.805 35.34 10.51 0.1
v_0mp55gehz5_0049,1 41.25 434.15 82.5 37.1 0;1 221.81 482.815 81.06 32.37 0;1 236.77 436.975 89.7 34.71 0;1 397.205 481.23 103.93 35.46 0;1 408.81 437.025 87.9 33.03 0;1 525.16 389.23 88.9 36.5 0;1 554.79 434.295 80.12 32.31 0;1 584.735 1055.76 73.63 36.42 17.28;1 622.43 485.095 79.86 32.11 359.25;1 711.87 437.115 83.48 35.63 0;1 749.3 481.66 78.16 32.72 6.55;1 837.93 729.205 87.8 33.03 95.4;1 847.09 393.73 78.24 31.5 0;1 853.49 578.17 76.34 30.8 84.1714;1 916.41 437.74 76.92 34.26 0;1 909.575 892.015 35.85 86.45 0.4;1 908.385 1007.33 32.91 81.16 0;1 963.405 880.375 33.57 75.39 0;1 1482.485 388.325 84.65 32.05 358.9;1 1733.05 393.475 86.84 34.49 358.6;1 1815.35 445.645 101.7 37.79 0;4 1099.945 400.025 84.57 34.07 0.57;5 700.65 270.695 167.52 53.01 0.88;7 200.41 386.185 187.92 48.71 0;7 833.73 1064.52 24.38 30.96 91.5;9 520.01 499.07 39.02 13.16 0;9 843.95 492.71 36.38 11.76 2.4
v_0mpdxs98r6_0000,1 640.695 530.45 41.11 89.04 269.6;1 825.955 517.32 92.31 37.64 359.9;1 1304.78 505.525 96.96 42.49 0;1 1634.445 539.745 91.19 41.05 1
v_0mpdxs98r6_0024,1 329.64 533.23 41.12 89.04 269.6;1 563.145 524.19 92.31 37.64 359.9;1 1113.665 506.71 96.95 42.48 0;1 1331.535 540.27 91.19 41.06 1
v_0mpdxs98r6_0049,1 22.475 533.57 41.11 45.88 269.6;1 248.845 528.5 92.31 37.64 359.9;1 856.81 507.76 96.96 42.48 0;1 1169.925 542.38 91.19 41.06 359.5
v_0ofnytwerz_0000,1 99.05 491.27 89.98 39.34 0;1 707.745 542.4 83.89 35.36 357.08;1 943.205 825.345 86.05 36.09 270.8;1 938.55 408.61 37.3 88.68 0;1 943.575 212.36 41.71 101.7 4.5;1 947.48 1064.17 33.98 31.66 0;1 994.495 1002.61 86.43 38.9 270.4;1 1001.99 747.15 89.76 39.28 275;1 991.715 70.46 35.37 84.5 0;1 994.33 859.27 34.22 87.5 0;1 999.59 352.705 37.7 88.55 0;1 1068.095 576.965 87.13 35.35 336.72;1 1362.245 546.365 90.37 37.99 354.44;1 1397.715 493.71 88.77 34.76 0;1 1583.65 509.95 98 35.24 0;1 1742.91 561.79 98.14 37.56 2.22;7 998.07 615.235 42.18 103.15 355.3;9 362.86 558 13.06 39.9 88.06;9 899.805 308.46 13.89 39.38 0
v_0ofnytwerz_0024,1 99.345 490.945 89.97 39.33 0;1 374.6 552.74 89.9 35.36 359.5667;1 941.035 1008.725 86.05 36.09 270.8;1 936.9 588.25 37.3 88.68 0;1 939.12 272.9 37.5 101.7 3.1;1 938.695 59.335 35.01 92.27 0;1 991.115 1078.45 86.43 3.1 270.4;1 1001.98 794.96 89.76 39.28 271.8;1 990.81 423.585 37.7 88.55 11.56;1 990.815 217 35.37 84.5 0;1 996.245 935.115 34.21 87.51 0;1 1066.885 578.125 87.13 35.35 335.66;1 1288.69 493.93 88.76 34.76 0;1 1342.47 547.41 90.36 37.98 358.2;1 1441.71 505.71 92.52 35.24 0;1 1761.71 560.01 98.14 37.56 12.54;1 1783.755 510.375 82.57 40.45 0;7 998.72 618.37 42.18 103.16 355.3;9 900.045 308.32 13.89 39.38 0
v_0ofnytwerz_0049,1 99.65 490.61 89.98 39.34 0;1 914.42 515.055 37.7 88.55 54.8667;1 935.61 378.985 37.5 101.69 2.47;1 937.945 782.725 37.29 88.69 0;1 939.685 155.875 35.01 92.27 0;1 1002.04 880.43 89.76 39.28 269.3;1 987.705 308.865 35.37 84.49 0;1 992.04 1043.375 34.22 73.25 0;1 992.7 57.37 33.14 83.14 0;1 1064.835 580.045 87.13 35.35 333.66;1 1218.595 494.86 84.51 34.76 0;1 1342.48 504.35 92.52 35.24 0;1 1341.815 547.365 90.37 37.99 358.2;1 1580.665 511.1 82.57 40.44 0;1 1766.08 503.075 89.12 34.31 0;1 1773.325 562.59 98.15 37.56 15.24;7 1000.235 631.065 42.17 103.15 355.72;9 900.295 308.17 13.89 39.38 0;9 915.655 95.82 13.19 46.36 3.5
v_0olp6u47df_0000,1 761.62 508.905 38.58 94.29 269.46;7 995.04 630.545 40.78 106.29 342.81
v_0olp6u47df_0024,1 523.665 530.885 38.57 94.29 265.63;1 1721.83 523.485 108.12 38.31 356.28;7 944.14 556.53 40.78 106.3 316.34
v_0olp6u47df_0049,1 243.425 534.015 38.57 94.29 268.5;1 1368.19 511.005 108.12 38.31 2.8;7 835.915 502.83 40.79 106.3 281.7
v_0psfafjt98_0000,1 1405.46 541.985 107.74 48.61 0
v_0psfafjt98_0024,1 1232.555 541.985 107.73 48.61 0;1 1701.62 510.715 109.86 51.25 0
v_0psfafjt98_0049,1 1134.8 540.67 107.74 48.62 0;1 1410.46 497.31 109.86 51.24 0
v_0qfyp2nwh7_0000,1 150.61 511.6 84.54 35.5 0;1 1560.77 532.18 90.6 38.2 0;9 323.095 548.79 56.49 17.9 0
v_0qfyp2nwh7_0024,1 602.46 509.23 84.54 35.5 0;1 1786.57 536.69 90.6 38.2 0;9 391.645 454.265 55.35 16.59 0;9 625.575 552.78 56.49 17.9 0
v_0qfyp2nwh7_0049,1 1026.62 521.08 84.54 35.5 0;9 133.82 461.89 48.7 15.22 0;9 935.225 447.25 55.35 16.58 0;9 936.95 559.94 56.48 17.9 0
v_0r0ibswn18_0000,1 156.93 529.49 106.04 46.04 0
v_0r0ibswn18_0024,none
v_0r0ibswn18_0049,none
v_0s8cb4es83_0000,1 9.76 240.515 19.52 10.91 268.2;1 29.5 418.1 58.6 34.8 0;1 180.235 425.67 83.99 29.8 0;1 185.14 474.33 70.28 29.2 0;1 301.71 427.06 75.9 29.24 0;1 317.91 369.56 78.6 33.8 0;1 338.1 469.65 79.78 31.58 0;1 347.35 108.58 29.9 82.36 268.4;1 413.22 416.13 77.62 28.62 0;1 425.635 374.03 97.15 33.62 0;1 474.28 473.22 86.1 30.9 0;1 505.64 419.84 79.5 30 0;1 557.25 375.43 78.9 31.8 0;1 565.39 1002.42 91.8 34.3 0;1 609.89 423.29 78.8 30.8 0;1 622.66 477.63 71.2 27.5 0;1 695.6 380.34 74.5 29 0;1 965.27 913.33 28.4 75.7 0.4064;1 1017.075 120.4 81.19 33.78 0;1 1015.415 69.535 70.01 32.97 0;1 1042.03 302.39 83.4 32.9 0;1 1210.39 101.02 89.38 35.9 0;1 1207.875 295.105 72.41 27.19 0;1 1238.72 201.47 90.1 32.7 0;1 1312.97 251.97 90.3 35.46 0;1 1363.92 290.77 88.3 33.9 0;1 1378.14 202.56 77.9 32.5 0;1 1423.76 244.38 89.3 29.4 0;1 1487.98 196.3 82 31.6 0;1 1567 289.28 85.1 33.5 0;1 1599.365 197.91 84.73 30.32 0;1 1667.22 240.96 81.2 34.2 0;1 1781.45 194.38 90.3 29.72 0;1 1886.77 191.35 66.44 30.5 0;2 1566.57 239.27 89.5 30.7 0;7 1129.54 249.935 113.3 42.61 0;7 1148.84 194.665 111.02 40.67 0;9 120.29 452.48 37.1 8.6 0;9 403.45 486.68 39.7 6.9 0;9 798.435 434.4 45.57 9.8 358.1571;9 899.68 471.755 39.5 9.01 359.2
v_0s8cb4es83_0024,1 81.39 415.92 95.8 34.8 0;1 50.03 117.185 29.9 76.27 268.4;1 193.495 425.21 83.99 29.8 0;1 232.11 473.07 70.28 29.2 0;1 309.32 426.58 75.9 29.24 0;1 323.05 369.51 78.6 33.8 0;1 346.95 469.46 79.78 31.58 0;1 417.13 415.59 77.62 28.62 0;1 431.13 373.635 97.16 33.63 0;1 506.22 420.19 79.5 30 0;1 513.25 471.455 86.1 30.89 0;1 571 1003.54 91.8 34.3 0;1 608.84 423.3 78.8 30.8 0;1 658.99 376.97 78.9 31.8 0;1 692.35 478.92 71.2 27.5 0.2867;1 728.215 79.72 70.01 32.98 0;1 804.65 303.82 83.4 32.9 0;1 810.58 122.395 81.2 33.79 0;1 874.925 376.16 74.51 29 0;1 966.4 803.58 28.4 75.7 358.4;1 1034.01 103.77 89.38 35.9 0;1 1193.52 294.955 72.42 27.19 0;1 1215.34 201.63 90.1 32.7 0;1 1248.37 251.37 90.3 35.46 0;1 1348.74 290.51 88.3 33.9 0;1 1375.1 202.1 77.9 32.5 0;1 1417.75 243.97 89.3 29.4 0;1 1488.47 195.95 82 31.6 0;1 1567.71 288.9 85.1 33.5 0;1 1594.63 197.675 84.72 30.31 0;1 1669.27 240.25 81.2 34.2 0;1 1781.45 192.95 90.3 29.72 0;1 1885.22 191.35 69.56 30.5 0;2 1566.8 238.54 89.5 30.7 0;7 979.13 254.015 113.3 42.61 0;7 994.29 200.595 111.02 40.67 0;9 16.65 482.845 33.1 11.69 0;9 279.6 450.45 37.1 8.6 0;9 407.83 486.61 39.7 6.9 0;9 1051.72 433.17 45.58 9.8 358.6;9 1228.55 463.51 39.5 9 359.2
v_0s8cb4es83_0049,1 85.23 415.74 95.8 34.8 0;1 129.745 371.74 68.23 27.84 0;1 203.225 425.67 83.99 29.8 0;1 239.22 473.99 70.28 29.2 0;1 314.005 100.885 70.01 32.97 0;1 324.97 426.57 75.9 29.24 0;1 356.165 469.265 79.79 31.59 0;1 355.66 370.07 78.6 33.8 0;1 418.55 416.78 77.62 28.62 0;1 457.18 301.9 83.4 32.9 0;1 506.83 420.54 79.5 30 0;1 557.105 122.805 81.19 33.79 0;1 577.59 374.005 97.16 33.63 0;1 612.56 469.05 86.1 30.9 0;1 609.45 424.06 78.8 30.8 0;1 664.69 1011.12 91.8 34.3 5.0769;1 759.15 97.51 89.38 35.9 0;1 776.93 494.44 71.2 27.5 17.1;1 912.665 375.62 78.91 31.8 0;1 984.37 205.67 90.1 32.7 0.6;1 966.36 804.76 28.4 75.7 358.4;1 1006.69 302.875 72.42 27.19 0;1 1053.77 256.08 90.3 35.46 0;1 1142.36 372.82 74.5 29 0;1 1150.42 289.45 88.3 33.9 0;1 1231.15 249.28 89.3 29.4 0;1 1316.34 204.84 77.9 32.5 0;1 1474.46 196.41 82 31.6 0;1 1510.13 292.07 85.1 33.5 0;1 1588.475 197.41 84.73 30.32 0;1 1654.4 240.9 81.2 34.2 0;1 1769.46 193.73 90.3 29.72 0;1 1828.07 243.73 94.6 34.2 0;1 1884.375 191.35 71.25 30.5 0;2 1513 242.37 89.5 30.7 357.3;7 709.54 206.065 111.02 40.67 0;7 715.14 257.695 113.3 42.61 0;9 140.35 476.5 48.1 11.68 0;9 301.68 450.03 37.1 8.6 0;9 453.86 485.1 39.7 6.9 0;9 1409.95 431.43 45.58 9.8 358.6;9 1691.71 443.89 39.5 9 344.5
v_0sv121zlkj_0000,1 436.73 534.935 32.8 88.05 101.7;1 557.31 496.585 35.6 88.63 89.4;1 765.375 519.335 31.37 82.97 71.4111;1 911.61 453.455 32.9 85.31 35.6667;1 1010.55 992.46 35.9 87.46 0;1 1017.65 86.45 35.8 97.32 0;1 1017.67 329.07 29.9 85.8 0;1 1312.675 537.285 90.55 34.27 356.8;1 1819.55 515.23 93.36 30.2 0;7 960.59 191.965 30.3 107.07 0
v_0sv121zlkj_0024,1 262.16 495.365 32.8 88.05 104.3;1 553.42 556.085 31.36 82.97 86.1;1 557.025 496.945 35.61 88.63 89.4;1 713.03 533.085 32.9 85.31 78.9;1 969.27 55.39 29.7 83.4 0;1 1014.74 541.43 29.9 85.8 0;1 1020.69 219.625 35.8 97.31 0;1 1023.71 25.5 31.92 51 0;1 1159.885 550.48 86.39 34.28 356.54;1 1458.205 509.19 93.35 30.2 0;7 954.9 331.285 30.3 107.07 4.25
v_0sv121zlkj_0049,1 157.1 480.645 32.8 88.05 94.1;1 330.72 560.365 31.36 82.97 91.9;1 510.71 548.97 32.9 85.3 89;1 556.735 497.32 35.61 88.62 89.4;1 959.88 238.26 29.7 83.4 0;1 967.085 129.43 31.47 83.5 0;1 1041.975 550.365 86.39 34.27 358.7;1 1015.24 852.68 29.9 85.8 0;1 1020.28 314.845 35.8 97.31 0;1 1022.89 158.06 31.92 78.4 0;1 1025.97 12.17 30.7 24.06 0;1 1281.455 530.38 86.05 30.2 351.725;7 873.44 489.255 30.3 102.51 55.2133
v_0swh37qinu_0000,1 24.92 535.03 48.24 34.76 358.9;1 99.89 490.34 89.98 39.34 0;1 114.87 573.235 34.98 88.61 89.4;1 427.015 540.355 33.15 82.15 88.5;1 941.395 27.955 38.83 55.91 0;1 941.91 1064.32 35 31.36 0.2;1 981.62 774.23 76 34.1 270.65;1 975.97 958.85 35.48 78.26 359.3;1 1003.59 613.795 81.9 35.19 308.67;1 983.9 393.77 35.16 85.82 0;1 1339.325 550.945 90.37 37.99 358.2;1 1398.125 500.74 73.31 35.42 0;1 1552.23 514.17 83.56 35.82 0;1 1756.165 577.94 98.15 37.56 0.2;9 914.125 1045.34 12.33 39.38 0
v_0swh37qinu_0024,1 99.89 490.34 89.98 39.34 0;1 175.915 543.6 33.15 86.56 89.7;1 951.735 767.46 81.89 35.18 276.82;1 939.695 210.35 38.83 86.3 0;1 984.34 918.24 76 34.1 270.5;1 975.51 563.415 34.32 81.21 0;1 988.89 1060.14 36.3 39.72 354.5;1 990.08 58.54 34.84 87.8 0;1 1285.305 501.54 73.31 35.42 359.47;1 1331.195 549.72 90.37 37.98 358.25;1 1474.765 509.435 82.91 35.71 0;1 1756.165 577.94 98.15 37.56 0.2;7 938.71 58.14 48.44 116.28 0
v_0swh37qinu_0049,1 99.89 490.34 89.98 39.34 0;1 939.68 887.525 83.22 35.19 272.7;1 935.405 312.1 38.83 86.3 0;1 983.4 992.41 76 34.1 270.5;1 977.73 719.605 34.32 81.21 352.2667;1 980.685 62.07 36.39 89.2 0;1 991.59 204.59 34.84 87.8 0;1 1183.115 515.56 73.31 35.42 350.8;1 1299.645 549.265 90.37 37.99 358.7;1 1362.41 504.64 76.98 34.7 0;1 1870.445 522.15 92.49 39.26 0;7 936.2 164.845 48.44 139.45 0
v_0v8irqqbdx_0000,1 918.05 434.37 104.6 32.2 339.7667;1 990.77 821.705 32.9 89.97 0;8 198.925 481.66 66.43 31.5 0;9 756.715 469.54 52.25 17.7 0;9 842.94 475.22 54.5 18.2 0
v_0v8irqqbdx_0024,1 1000.46 321.74 104.6 32.2 288.2;1 974.515 952.04 40.49 101.1 0;1 992.46 767.29 32.9 89.98 0;3 791.03 522.37 184.88 60.24 0;8 557.965 457.69 66.43 31.5 0;9 1145.38 466.23 54.5 18.2 0;9 1178.67 496.85 52.24 17.7 0
v_0v8irqqbdx_0049,1 987.91 127.08 104.6 32.2 263.4;1 975.61 841.48 40.5 101.1 0;1 1002 707.14 32.9 89.98 9.35;3 881.32 523.86 184.88 60.24 0;8 839.765 445.82 66.43 31.5 352.3826;9 1598.835 522.59 52.25 17.7 0;9 1672.37 486.39 54.5 18.2 0
v_0ycwubdt0t_0000,1 441.095 526.875 115.59 42.05 0;1 1293.12 540.015 111.68 49.93 0
v_0ycwubdt0t_0024,1 90.095 537.12 89.17 42.04 0;1 1209.305 548.16 110.65 49.92 0
v_0ycwubdt0t_0049,1 1190.66 549.21 109.08 49.92 0
v_0yvee8dwvp_0000,1 254.395 572.48 84.25 34.02 0.1;1 556.065 517.34 35.61 88.62 89.4;1 937.6 429.15 34.94 89.74 17.8333;1 957.06 275.705 30.5 86.61 0;1 958.65 736.155 31.68 77.19 0;1 959.605 150.385 28.65 78.67 2.2;1 984.615 946.47 78.25 30.9 269.8444;1 1059.25 511.345 86.52 31.19 358.6381;1 1295.095 521.29 87.45 35.84 0;1 1394.43 548.62 93.28 33.6 355.7222;1 1528.58 522.92 100.98 30.54 0
v_0yvee8dwvp_0024,1 556.19 517.485 35.6 88.63 89.4;1 801.46 532.89 34.94 89.74 64.55;1 975.84 518.475 86.52 31.19 355.2;1 949.85 366.985 30.5 86.61 3.6;1 956.925 255.58 28.65 78.66 2.2;1 973.405 979.935 31.67 77.19 356.3;1 1206.075 524.415 87.45 35.85 0;1 1324.48 551.02 93.28 33.6 359.3;1 1441.72 521.62 100.98 30.54 0
v_0yvee8dwvp_0049,1 508.77 583.24 34.94 89.74 86.52;1 556.325 517.63 35.61 88.62 89.4;1 803.295 541.825 86.51 31.19 355.2;1 910.05 469.575 30.5 83.51 32.6571;1 952.605 354.535 28.65 78.67 3.7429;1 967.74 127.785 38.2 92.23 0;1 1082.81 527.34 81.4 35.84 0;1 1224.605 552.57 89.39 33.6 359.3;1 1355.225 524.555 94.03 30.55 0
v_11tse3ozm8_0000,1 135.815 508.055 87.23 30.97 0;1 229.81 456.53 80.24 32.22 0;1 231.495 138.615 32.93 86.57 268;1 269.775 337.64 31.35 78.4 269.4;1 420.895 513.35 82.83 31.06 0.26;1 470.155 463.405 80.01 30.31 0;1 552.05 410.125 99.3 33.61 0;1 595.85 466.115 82.08 32.45 0;1 616.735 511.25 90.01 31.72 0;1 605.53 290.6 31.28 81.3 270.1;1 708.57 467.325 80.24 34.77 0;1 736.58 414.07 78.56 33.16 0;1 770.855 504.425 71.89 29.37 353.1;1 823.24 314.735 32.74 71.75 288.16;1 1054.04 773.985 71.5 34.31 84.4;1 1220.845 295.325 72.43 33.11 359.2;1 1269.54 342.47 80.1 34.16 0;1 1307.17 297.57 79 31.72 0;1 1406.175 340.515 84.37 32.41 0;1 1414.06 296.565 79.9 32.23 0;1 1510.46 246.475 84.92 34.97 0;1 1489.34 436.125 30.22 77.83 85.2;1 1553.785 293.95 108.77 37.8 0;1 1548.795 340.855 85.99 35.21 359.2;1 1820.17 237.73 103.06 39.02 0;1 1875.875 471.685 33.95 88.15 89.1;4 965.525 440.155 38.89 101.99 344.9;4 1007.915 618.8 31.31 75.04 356.2;5 1361.66 241.525 175.02 54.13 0;9 673.525 437.48 39.27 11.24 4.26;9 783.76 475.89 35.52 14.8 359.3;9 791.81 392.325 44.3 16.05 11.8;9 1217.105 246.695 47.93 19.85 359.6;9 1445.99 318.65 46 16.28 0
