Id,Target
v_1v3nchg0m1_0000,1 48.1 499.85 96.2 36.08 0;1 232.54 456.75 103.1 40.14 0;1 476.535 517.46 99.53 38.98 0;1 530.4 469.045 99.64 37.53 0;1 663.455 467.38 93.65 40.14 0;1 853.655 463.265 92.53 36.79 0;1 902.175 726.38 38.23 91.58 0;1 902.975 899.33 37.21 81.7 0;1 904.365 588.01 37.13 87.78 0;1 966.52 572.295 42.92 88.71 0;1 964.8 682.4 38.86 88.3 0;1 964.405 773.045 37.99 88.51 0;1 968.05 1003.795 42.32 96.05 0;1 983.425 890.65 40.21 89.1 0;1 1482.45 469.09 90.42 39 0;1 1702.13 458.115 84.06 35.63 358.2;1 1785.13 540.545 93 35.53 0;1 1904.205 534.985 31.59 38.27 0;3 1016.05 461.95 132.98 46.94 0;9 1655.3 506.87 42.08 13.44 0
v_1wmgtwhmba_0000,1 1000.77 627.2 38 93.2 0;1 1287.53 525.3 94.46 38.5 0;7 1640.165 518.95 177.27 46.4 1.2
v_1zk4d2a7w3_0000,1 736.955 509.23 71.89 29.36 357.2479;1 1006.4 963.015 31.32 76.95 0;1 1009.375 1073.58 33.63 12.84 0;1 1058.875 988.69 31.31 80.3 0;1 1059.13 888.31 27.44 66.84 0;7 1059.565 1060.15 36.81 39.7 0;8 1015.715 880.76 27.79 72.82 0.8
v_20b96zot2r_0000,1 461.445 502.57 109.05 43.36 0
v_22f62i1jvu_0000,1 65.71 537.06 32.08 83.16 89.9182;1 998.865 854.075 81.93 32.67 278.6;1 1001.67 1041.77 82.1 31.46 271.1;1 1001.655 327.63 30.11 85.76 2.8;1 1226.72 477.8 83.2 30.6 358.2;1 1271.87 528.665 83.28 33.55 353;1 1413.02 510.285 84.94 31.45 0;1 1590.03 508.02 92.8 31.46 0;1 1774.5 498.82 93.42 31.2 0;1 1891.65 512.42 56.7 31.14 0;7 962.77 535.435 141.7 45.67 359.5;9 944.55 895.19 7 28.9 0.4;9 994.01 482.05 40.04 14.18 4.2;9 1306.805 496.35 45.89 15.34 348.4
v_2a14i95fb1_0000,1 956.26 765.145 39.14 97.99 5.44;1 1003.21 506.58 102.1 42.08 0.4;1 1515.965 544.305 79.31 33.45 358.8
v_2dg5vpr3ev_0000,1 720.14 498.365 96.24 38.79 0;1 750.17 548.52 98.5 36.5 1.6;1 875.12 506.51 98.88 38 357.5667;1 904.94 1047.415 37.62 64.83 0;1 912.3 632.015 34.2 94.17 0;1 920.54 328.09 35.62 92.7 0;1 925.42 899.68 33.5 90.7 0;1 966.31 34.01 34.98 67.38 0;1 971.505 1012.045 35.41 91.71 0;1 976.21 790.98 33.1 89.28 0;1 976.29 429.07 31.46 86.34 0;1 1390.41 551.475 102 39.07 3.6;1 1521.06 549.1 94.2 38.1 0;1 1551.395 506.105 93.21 37.35 358.2;1 1640.38 552.87 105.08 39.3 0;1 1654.825 503.09 89.05 36.18 0;1 1760.825 553.7 101.91 37.74 0.1;1 1799.92 497.475 101.1 36.25 359.1;1 1867.38 563.39 96.3 32.62 0;1 1895.78 492.325 48.44 36.25 0
v_2dh23o7p5z_0000,1 106.55 421.61 79.5 30 0;1 190.57 376.96 78.9 31.8 0;1 192.42 477.88 71.2 27.5 0;1 234.89 1004.65 91.8 34.3 0;1 260.32 294.65 27.2 72.1 267.8;1 510.23 423.18 78.8 30.8 0;1 647.78 381.2 74.5 29 0;1 627.97 266.42 29 81.04 272.3;1 858.92 374.525 33.6 79.89 335.9;1 925.755 775.285 28.67 75.53 0;1 935.94 400.98 29.9 82.36 349.1;1 956.11 1016.99 29.7 79.5 0;1 1125.73 305.16 83.4 32.9 0;1 1286.66 203.59 90.1 32.7 0;1 1289.8 300.075 72.42 27.19 0;1 1318.27 253.11 90.3 35.46 0;1 1387.99 207.04 77.9 32.5 0;1 1432.19 248.17 89.3 29.4 0;1 1466.94 290.12 88.3 33.9 0;1 1492.76 199.75 82 31.6 0;1 1671.62 288.8 85.1 33.5 0;1 1835.63 240.23 81.2 34.2 0;2 1568.68 245.03 89.5 30.7 0;7 1155.44 195.395 111.02 40.67 0;7 1177.85 250.24 113.3 42.62 0;9 514.9 453.55 45.58 9.8 0;9 836.59 1052.235 40.9 10.57 86.5;9 1306.58 427.96 8.6 38.3 83.8
v_2dxvvipomi_0000,1 580.995 507.64 100.33 36.1 0;1 812.17 483.035 103.6 38.19 0;1 992.645 602.11 36.25 109.1 1.1;1 1106.57 602.435 34.9 99.83 53.3;1 1469.93 567.1 38.6 96.48 87.8;1 1663.56 511.915 103.48 35.93 2.5;8 480.17 462.94 63.54 25.3 0;8 1172.97 523.535 65.68 22.63 0;9 329.975 547.33 48.99 17.8 0
v_2fmgjnh78z_0000,1 98.475 494.155 80.01 31.89 1.8182;1 636.495 489.085 86.83 30.35 359.7;1 959.48 260.66 31 85.9 0.1;1 960.74 150.35 28.68 70.26 3.7;1 965.255 628.97 28.21 75.64 1.5333;1 976.68 54.99 30.34 81.6 4.5;1 1021.785 303.37 31.13 83.1 358.4;1 1224.1 480.36 83.2 30.6 358.2;1 1233.245 524.54 82.43 31 354.8;1 1360.615 514.605 84.63 33.31 352.9;7 1072.17 553.87 98.54 36.38 352.9769
v_2m8zbmtca0_0000,1 114.03 1020.015 87.22 38.65 0;1 915.05 867.855 31.42 79.09 0;1 967.59 812.19 33.74 78.64 0;1 972.55 918.485 31.5 82.19 0;4 1765.42 244.015 87.76 36.09 359.56;5 1698.89 436.285 187.18 51.67 358.5;7 229.425 477.475 91.65 32.15 0;9 363.145 1018.74 41.07 12.14 0;9 936.07 802.43 10.76 34.04 353.1627
v_2ov4eurzcx_0000,1 513.86 565.57 38.2 86 88.9833;1 559.795 510.605 35.61 88.63 89.4;1 728.195 565.005 35.93 87.89 81.5333;1 879.86 516.29 32.1 84.1 52.0833;1 968.455 952.405 31.29 79.23 5.4;1 995.57 135.82 30.12 78.48 0
v_2phx07m2il_0000,none
v_2qk0318kkn_0000,1 47.55 516.83 95.1 36.56 0;1 900.56 1057.195 40.3 45.61 0;1 903.23 761.49 40.8 98.32 0;1 904.525 358.31 40.79 86.2 0;1 907.22 518.98 40.9 93.12 0;1 909.26 914.68 40.54 93.52 0;1 909.46 143.58 38.58 89.98 1;1 955.675 230.28 35.11 90.42 0;1 969.18 517.62 36.64 94.1 0;1 976.545 847.75 36.71 89.8 0;1 1435.97 515.67 101.4 44.14 0;1 1515.065 463.7 79.75 36.08 0;1 1661.005 451.39 42.31 92.9 89;1 1777.005 451.55 95.73 39.64 0;1 1783.44 540.12 93 35.54 0;1 1886.68 453.36 40.2 66.56 89.6;1 1908.23 534.985 23.54 38.27 0;1 1909.045 497.18 21.91 37.18 0;2 969.38 987.7 39.86 91.3 0
v_2qw29fl407_0000,1 31.725 471.85 63.19 38.36 0;1 131.78 478.33 91.82 41.04 0;1 284.86 481.84 116.44 38.58 0.2;1 487.66 478.57 94 37.06 0;1 541.25 535.13 115.7 41.7 358.7;1 605.285 482.39 99.35 38.98 0;1 750.17 493.17 98.92 44.3 0;1 960.59 542.505 104.72 42.83 0;1 968.84 133.615 90.82 36.47 275.8583;1 977.26 1039.885 32.44 80.17 0;1 1147.335 541.24 37.35 91.82 82.0077;1 1298.77 482.785 93.78 37.27 0;1 1439.21 551.575 34.48 72.29 89.3;1 1719.945 494.505 102.69 40.79 0;1 1721.09 549.83 98.5 36.5 359.6;1 1914.7 495.245 10.6 38.35 0;3 966.355 834.135 40.61 147.21 1.8
v_2sbpa6ukbw_0000,1 25.76 446.765 51.52 38.87 0;1 127.38 447.345 103.9 37.67 0;1 425.3 443.99 117.06 39.7 0;1 565.605 449.67 96.27 38.92 0;1 564.365 505.03 93.61 35.06 0;1 685.62 444.97 87.3 34.2 0;1 691.08 510.415 92.78 37.97 0;1 795.42 463.295 78.1 37.53 0;1 812.965 517.325 89.43 36.67 0;1 916.73 398.075 42.5 89.27 0.9;1 954.325 169.56 39.25 92.58 0;1 977.465 873.805 38.31 92.13 0;1 1355.655 451.855 89.13 38.15 0;1 1569.655 451.225 89.89 37.97 0;1 1664.085 496.785 93.53 38.31 0;1 1780.395 538.365 92.99 35.53 0;1 1794.01 453.56 91.34 37.02 0;2 232.12 452.545 83.64 33.29 0;4 969.54 666.915 34.8 96.35 5.58;5 900.405 34.63 57.65 69.26 358.2
v_2srgg988dm_0000,1 26.19 556.745 30.34 52.11 88.6;1 237.19 534.915 31.36 87.33 88.4;1 495.44 560.615 30.7 76.71 89.4;1 605.545 488.975 86.83 30.35 359.3921;1 721.065 536.79 32.87 83 82.3143;1 875.4 483.76 32.7 81.38 51.4714;1 964.445 333.39 29.03 79.5 5.1;1 975.485 186 27.83 69.4 5.1;1 1028.255 128.895 33.09 91.43 0;1 1063.49 1006.86 31.14 81.52 43.0941;1 1228.055 477.7 83.21 30.6 358.2;1 1684.04 496.06 82.1 31.46 0;1 1883.4 502.435 73.2 32.67 0;9 1044.26 356.765 8.06 34.43 0
v_2tleqfj7nj_0000,1 777.295 501.485 73.21 36.05 167.7;1 915.95 409.385 38.86 81.97 10.38;1 955.82 897.29 83.86 34.04 271.3444;1 931.815 242.655 34.77 84.03 0;1 939.345 989.56 35.87 86.1 0;1 948.69 43.35 37.66 86.7 0;1 981.005 1060.55 37.79 38.9 344.2;1 989.37 410.385 35.04 87.85 0;1 999.53 872.89 36.54 87.56 344.3;1 1000.47 980.11 36.9 90.58 0;1 1289.615 530.15 86.47 38.92 0;1 1438.345 525.075 88.25 34.69 0;9 1086.625 493.1 42.11 12.08 0
v_2xxuzy5797_0000,1 300.98 413.505 80.52 28.35 0;1 734.635 410.05 66.63 27.58 0;1 839.085 523.895 72.41 27.93 58.7636;1 919.09 842.6 28.46 75.5 0;1 972.44 858.59 30.66 71.64 0;1 972.655 958.79 30.63 77.46 0;1 1122.005 112.295 78.19 27.59 0;1 1785.98 348.39 69.6 30.1 358.4;2 632.71 460.875 102.82 34.19 0;7 921.71 978.975 35.3 131.59 0;7 1857.895 404.175 91.79 32.39 0
v_2zv813prko_0000,1 140.565 528.94 34.11 91.08 89.3;1 504.685 542.1 91.79 35.4 0.2;1 965.78 46.04 40.84 92.08 0;1 991.05 829.82 36.04 89.02 0;1 1022.785 636.75 37.81 81.6 0;1 1178.78 480.505 93.2 36.39 359.5;1 1209.825 530.86 87.17 33.86 353.5;1 1331.64 525.09 93.02 37.62 354.6;1 1437.01 518.165 93.42 40.21 0;1 1566.64 516.345 83.7 37.01 0;1 1670.25 507.59 96.02 37.88 0;1 1772.625 481.905 91.63 39.19 0.7;1 1892.075 514.285 55.85 36.49 0;9 291.175 557.74 12.73 36.46 91.1;9 697.16 522.385 14 39.39 84.53
v_30pmnl0zcr_0000,1 785.085 568.92 82.59 34.6 0;1 955.11 882.33 83.86 34.04 269.4;1 939.135 985.03 35.87 86.1 0;1 984.125 218.015 73.21 36.05 40.21;1 975.04 809.355 36.54 87.57 332.6;1 980.495 1058.695 37.79 42.61 344.2;1 997.78 968.98 36.9 90.58 0;7 254.68 535.375 51.38 151.57 90.2
v_31eifwlrd7_0000,1 968.72 840.31 40.02 89.84 0;1 1205.34 518.9 92.56 37.64 0;1 1510.265 471.185 100.91 40.43 0;1 1800.54 489.505 92.34 35.87 0
v_32zi3hplu7_0000,1 1586.685 505.695 93.51 37.87 359
v_34t3979wwl_0000,1 457.99 414.35 87.86 33.76 0;1 838.485 811.34 71.89 29.36 161.2;1 1007.4 1025.49 32.08 71.8 0;1 1019.28 932.255 34.18 83.39 0;1 1082.73 420.85 86.24 34.7 0;1 1059.575 913.08 34.95 83.2 0;1 1204.295 465.175 85.23 35.75 0;1 1509.495 251.605 80.09 34.31 0;1 1693.745 292.655 82.41 34.69 0;1 1878.55 330.53 79.68 32.26 0;4 1063.795 1018.57 31.93 75.76 0;9 914.755 608.065 43.15 11.51 66.5
v_35pz17842k_0000,1 756.725 519.4 89.29 37.9 0;1 1024.975 518.91 83.45 35.82 0;3 401.255 497.765 144.45 44.97 0;4 1375.84 469.045 102.74 38.59 0;9 153.26 471.565 54.7 14.33 0;9 952.655 147.365 12.83 40.61 0.1
v_35qs647kgf_0000,1 1621.935 482.395 95.43 38.15 0;3 293.98 510.2 176.96 48.98 0;9 1644.245 548.61 14.25 39.08 90.4
v_35ts89kc70_0000,1 532.73 1017.995 77.74 35.87 0;1 620.185 118.675 35.25 81.19 276.3;1 908.655 842.65 38.17 86.5 0;1 914.965 949.31 32.35 77.3 0;1 917.655 1048.55 37.31 62.9 0;1 962.49 844.665 33.82 76.87 0;1 964.835 1061.52 35.01 36.96 0;1 967.625 952.335 37.99 82.25 0;1 1019.995 277.16 81.73 35.98 0;7 1097.555 127.845 101.91 49.67 0
v_36ndvbe9fv_0000,1 972.765 200.235 38.31 93.67 0;1 973.21 654.895 38.26 94.15 0;1 972.76 983.81 36.62 97.66 0;1 1306.88 492.99 40.8 98.18 85.3;8 800.815 444.525 61.51 27.79 0;9 1007.85 726.015 17.04 41.99 7.72
v_37qg2grbx8_0000,1 1029.62 504 93.34 39.42 0.1
v_37t2a4g7bo_0000,1 27.58 490.855 32.26 55.57 90.2;1 116.38 602.96 28.76 76.7 122.9;1 227.74 501.725 30.1 72.13 92.7;1 264.665 553.72 33.15 86.94 89.2;1 533.985 517.5 84.19 29.74 357.5;1 737.265 519.4 28.51 76.76 83;1 993.945 1006.18 28.91 67.6 0;1 1004.745 196.065 31.99 83.45 6.9636;1 1016.86 31.13 32.3 61.94 0;1 1128.415 552.025 76.89 30.05 343.74;9 962.1 474.32 38.28 13.44 0
v_38e4ejn0c6_0000,1 79.525 545.78 103.53 39.9 0;1 327.485 511.29 93.45 35.86 0;1 534.7 516.595 86.2 42.79 0;1 765.19 520.35 82.64 32.84 350.2;1 998.275 32.24 37.13 64.48 0;1 1006.975 151.59 36.43 85.14 0;1 1017.89 653.095 33.2 80.71 31.1;1 1027.285 454.015 36.39 87.57 0;1 1747.215 523.445 97.81 36.19 0
v_39x8woytol_0000,1 922.44 1018.82 30.4 76.6 0;1 924.37 921 28.7 73.3 0;1 967.155 869.08 31.07 70.2 0;1 976.15 962.03 29.1 79.1 0;7 969.335 1054.795 29.39 50.41 0;7 1528.62 230.29 113.3 42.62 0;9 995.16 751.745 9.64 36.99 359.1;9 996.39 850.13 10.68 37.38 352.344
v_39yod0rtmj_0000,none
v_3amaoq1g5v_0000,8 973.39 1032.865 66.12 22.55 268
v_3cfwxaw23f_0000,1 33.42 487.565 66.76 36.47 0;1 375.42 536.155 104.72 42.83 0;1 476.205 486.04 93.77 37.28 0;1 686.87 501.07 102.7 40.78 0;1 976.91 886.37 34.6 88.8 0;1 985.05 554.17 35.1 88.2 0;1 1083.63 549.67 98.5 36.5 354.8;1 1103.9 489.55 96.7 38.36 0;1 1213.095 495.13 96.41 42.92 0;1 1268.905 545.49 37.99 103.5 90.329;1 1320.12 492.155 96.24 38.79 0;1 1393.185 557.135 101.99 39.07 3.6;1 1421.515 501.1 98.89 38 1.2;1 1521.78 551.68 94.2 38.1 0;1 1560.875 511.215 93.21 37.35 358.2;1 1630.72 557.14 105.08 39.3 0;1 1663.645 504.5 89.05 36.18 0;1 1754.015 557.81 101.91 37.74 0.1;1 1793.38 502.205 101.1 36.25 359.1;1 1858.63 567.735 91.82 32.63 0;1 1890.715 500.005 58.57 36.25 0;2 992.03 13.41 35.64 26.58 0;7 918.03 537.51 35.8 116.7 0;9 864.285 585.655 33.33 14.17 6.8
v_3cmp7nv5ce_0000,1 375.785 477.805 91.55 35.01 0;1 485.245 475.36 92.83 37 0;1 603.825 479.625 110.81 35.13 0;1 725.99 480.98 95.2 38.3 0;1 764.58 541.72 88.98 34.54 0;1 844.11 487.96 84.08 33.8 0;1 911.43 987.39 33.4 87.2 0;1 917.635 770.06 35.29 86.5 0;1 922.62 262.655 33.68 104.99 0;1 966.69 1033.45 34.6 88.58 0;1 971.22 884.37 35.8 91.1 0;1 991.52 700.175 32.44 87.99 0;1 1127.905 557.625 101.17 38.17 1.3;1 1118.3 505.005 33.4 91.73 67.9;1 1228.945 487.905 102.15 37.91 0;1 1240.575 545.28 32.63 88 88.5947;1 1350.83 494.165 89.7 34.85 0;1 1347.765 546.475 39.11 89.45 93.4;1 1441.68 496.525 91.9 36.91 0;1 1570.48 497.385 113.24 39.81 0;1 1639.35 557.825 33.5 91.51 89;1 1685.185 507.12 96.53 35.66 0;1 1752.99 553.695 98.24 38.07 0;1 1798.55 511.85 90.46 33.7 0;1 1863.255 573.465 92.55 32.51 1.2;1 1896.855 504.31 46.29 35.16 0;3 1492.86 548.99 163.14 41.68 0.2;9 987.86 567.355 29.4 10.85 0.1;9 1792.11 594.635 43.14 12.91 359.5
v_3fpyvs4nkz_0000,1 1592.49 539.83 77.78 36.06 358.6
v_3g05g0gp9l_0000,1 248.365 530.475 114.25 45.27 2.5;1 364.835 481.35 99.33 37.06 359.34;1 880.81 428.975 93.5 42.71 321.82;1 933.34 275.465 79.62 38.87 280.58;1 915.265 658.645 38.21 93.05 0;1 952.295 12.655 94.69 25.31 269.5;1 927.925 845.32 42.49 97.1 0;1 988.15 934.47 36.5 91.7 0;1 1001.415 1051.735 38.51 56.53 0;1 1449.205 531.9 89.17 37.18 358.6;1 1528.99 482.06 85.76 40 0;1 1684.33 479.15 93.5 37.2 359.5;1 1806.95 487.69 91.46 38.92 358.8;1 1800.26 552.32 39.08 96.1 90.55;2 644.855 481.165 102.69 41.99 0;4 943.03 542.975 96.86 36.13 0;7 604.35 536.88 138.82 47.16 0.7
v_3hu5i340rr_0000,none
v_3hwakpnt2u_0000,1 153.43 493.115 89.98 39.33 0;1 604.265 530.585 83.63 36.73 0;1 803.74 497.065 37.2 78.89 68.54;1 904.91 417.14 33 81.82 21.56;1 931.63 246.9 35.3 85.6 0;1 972.9 807.075 85.72 35.87 275.32;1 991.33 646.24 35.5 87.3 0;1 1179.095 535.25 102.25 35.76 354.82;1 1329.79 524.535 87.86 37.03 0;1 1457.12 516.64 92.22 35.16 0;1 1797.325 514.955 91.21 36.95 0;4 287.14 547.395 36.84 88.95 88.74;4 986.895 177.05 32.69 83.6 0;9 467.445 515.485 12.75 35.99 85.84
v_3i2xdnle8a_0000,1 1870.055 511.965 97.51 44.47 344.4;8 16.255 513.06 27.17 32.14 268.5
v_3klp90psrs_0000,1 1172.96 531.585 80.28 43.15 359.9;8 996.705 847.985 25.15 90.41 0
v_3mx8i4vo8k_0000,1 484.435 522.935 110.37 52.55 0
v_3qiyfyeqir_0000,1 996.91 783.92 34.56 88.78 357.72;1 1691.64 535.765 94.44 39.35 356.9
v_3rf7kxf79v_0000,1 419.135 491.37 98.23 38.74 0;1 590.24 490.195 88.48 38.53 0;1 804.91 479.135 92.38 37.53 351.34;1 824.955 547.685 91.07 38.09 0;1 915.02 113.02 38.14 92.5 0;1 948.155 330.395 102.85 40.79 291.04;1 921.55 892.605 42.14 99.59 0;1 921.21 15.25 38.88 30.5 0;1 921.95 681.545 40.14 102.23 0;1 921.18 210.235 37.02 86.75 0;1 1038.655 552.64 87.81 37.8 1.72;1 1192.67 517.625 85.62 36.89 351.16;1 1304.175 546.28 40.25 88.5 90.9;1 1361.845 449.285 95.15 41.45 358.1;1 1562.42 488.03 103.8 42.34 359.8;1 1619.075 533.09 89.95 37.18 356.3;1 1719.855 494.755 90.19 40.01 0;1 1826.565 494.06 94.45 37.2 359.5;1 1851.14 563.44 39.08 96.1 86.9;4 1498.505 547.43 97.95 36.12 359;7 984.14 71.91 107.88 44.86 267.5;9 975.75 895.405 14.5 45.37 0;9 1389.27 581.345 14.48 35.91 89.7
v_3sf3g6z4ah_0000,8 1826.63 491.275 66.12 22.55 0;9 615.415 494.84 51.65 16.6 0.5
v_3stjhlx9aj_0000,none
v_3t2nhw1itn_0000,1 701.23 1011.335 94.1 34.41 10.3667;1 693.68 421.28 72.6 29.1 0;1 923.58 1018.95 30.4 76.6 0;1 926.52 922.45 28.7 73.3 0;1 969.455 866.055 31.07 70.19 0;1 977.76 971.9 29.1 79.1 0;1 1124.42 421.95 90.76 35.5 0;1 1165.095 367.57 77.45 31.24 0;1 1645.7 452.76 78.8 30.9 0;1 1724.64 355.88 79.5 32.4 0;1 1763.76 415.88 98.68 32.5 0;2 28.29 465.22 56.42 35.8 0;9 988.475 907.19 10.69 37.38 45.1;9 997.79 780.225 9.64 36.99 359.1
v_3tpe0xom25_0000,1 62.73 66.815 76.9 34.75 0;1 828.915 521.07 68.49 30.88 46.32;1 913.945 864.865 31.41 79.09 0;1 966.27 809.565 33.74 78.65 0;1 971.6 915.465 31.5 82.19 0;1 1290.88 408.89 86.48 34.22 0;1 1303.51 470.65 79.54 31.42 358.8;2 427.765 234.285 95.95 37.55 358.6;2 1690.74 439.865 101.76 32.83 356.1;5 568.295 457.215 173.81 48.73 0;9 935.065 800.52 10.75 34.04 352.3;9 1547.39 401.93 38.44 11.08 356.6
v_3u1ern1dd8_0000,1 542.01 512.09 29.46 69.8 90.5;1 822.535 519.805 28.85 66.29 66.3;1 1031.345 490.345 82.35 28.07 359.1333;1 1007.52 138.845 31.9 81.77 1.1667;1 1014.34 271.75 30.26 80.78 359.1;1 1029.785 22.4 30.55 44.8 0;1 1131.285 533.355 97.47 32.93 354.6;1 1801.015 512.12 86.31 29.74 0
v_3u3i92ctzs_0000,1 19.37 536.34 38.66 36.7 359.2;1 950.885 844.105 84.11 34.69 275.6;1 935.275 729.9 37.21 81.72 0;1 945.02 1061.05 39.58 35.92 270;1 953.605 957.88 40.57 95.52 0;1 999.58 1067.385 36.54 25.15 359.4;1 1002.1 951.215 35.04 86.77 0.9;1 1076.93 574.58 86.1 36.12 341.92;1 1222.905 531.39 85.81 35.82 0;1 1387.29 530.83 81.8 34.9 0;1 1578.83 530.365 91.7 34.59 0;1 1776.765 488.24 93.05 35.18 0;4 982.365 759.665 82.39 38.19 278.1;9 914.79 683.37 13.7 43.12 26.7;9 916.37 977.565 13.9 44.61 0
v_3vf73dh5d4_0000,1 398.89 490.05 95.2 40.32 357.5;1 746.785 504.325 102.15 39.39 346.96;1 1248.69 510.725 99.8 43.73 0;7 981.49 480.485 138.98 40.15 0;8 1613.78 499.21 63.16 29.2 0
v_3w49zw27sc_0000,1 37.56 434.2 75.12 32.4 0;1 62.99 485.005 79.74 33.17 0;1 119.155 381.74 88.59 33.18 0;1 158.295 222.985 81.51 34.05 0.3;1 177.04 314.04 73.1 33.82 0;1 235.31 437.72 68.5 27.16 0;1 243.22 482.67 76.28 32.72 0;1 271.33 271.245 101.66 39.35 0;1 352.31 384.305 85.12 34.37 0;1 351.415 225.525 82.61 34.73 0.2;1 397.45 431.575 88.3 34.21 0;1 504.945 310.64 83.71 36.56 0;1 544.55 384.165 86.4 35.03 0;1 574.205 430.17 83.61 33.72 0;1 637.12 1016.235 83.36 36.55 3;1 713.245 268.91 68.55 32.62 0;1 771.32 500.985 77.94 33.41 16.16;1 790.635 318.415 77.19 32.97 0;1 821.72 437.535 88.7 35.03 2.2;1 846.865 881.785 77.93 33.35 90.4;1 894.905 390.155 83.13 33.43 0;1 986.405 122.325 85.19 38.59 0;1 1030.695 219.395 82.91 37.25 0;1 1041.23 319.295 81.02 34.21 0;1 1050.64 430.785 86.38 30.71 0;1 1124.99 382.78 80.9 32.76 0;1 1137.18 215.65 86.6 41.3 0;1 1210.025 269.085 84.97 37.97 359.4;1 1251.065 217.085 90.91 35.47 0;1 1297.125 314.825 82.85 34.01 0;1 1353.69 377.435 89.8 31.31 0;1 1435.54 263.595 86.9 33.99 0;1 1516.195 422.07 83.21 35.1 0.69;1 1756.78 207.175 88.7 32.93 0;4 859.785 631.05 76.65 32.26 90.1667;4 1627.6 264.38 95.8 35.62 0;7 481.725 480.88 134.01 43.62 0;7 930.47 267.52 94.1 46.2 0;7 1449.165 207.56 112.97 47.06 0;7 1485.355 463.025 80.47 29.73 359.3;7 1755.945 377.455 124.23 42.69 0;9 640.25 492.06 35.94 11.58 5.13;9 675.74 477.69 38.98 10.94 4.3;9 703.985 502.825 37.53 11.27 4.92
v_3w9lvhmxmg_0000,1 164.28 520.805 40.2 109.69 90.46;1 207.75 572.47 35.7 79.16 89.3;1 383.335 513.32 95.83 37.82 1.04;1 936.84 420.96 35.48 89.78 27.98;1 963.41 49.29 40.46 96.3 0;1 1007.1 710.305 38.3 88.87 358.7;1 1060.57 211.26 80.68 37.44 20.3;1 1262.98 534.385 88.04 36.59 357.4;1 1340.245 474.97 90.21 37.5 0;1 1458.985 523.47 93.75 35.16 356.8;1 1777.25 512.105 95.22 35.51 357.9;4 1012.825 79.77 36.67 93.32 5.9;9 1044.86 557.095 11.62 35.75 5.38
v_3x5izidfxi_0000,1 418.78 551.5 82.38 33.32 0;1 595.865 493.11 83.39 35.16 0;1 721.5 537.29 89.6 47.38 0;1 929.195 335.665 33.93 80.13 0;1 936.65 579.24 35.58 79.36 0;1 938.195 142.305 34.29 92.11 0;1 984.035 643.98 79.81 34.6 326.2;1 964.81 848.51 36.94 84.56 0;1 965.68 453.81 34.62 82.54 11.3;1 982.33 287.63 35.24 85.14 0;1 985.65 31.02 33.12 62.04 0;1 987.1 760.45 31.62 73.32 11;1 991.97 554.75 35.52 79.68 0;1 1062.425 500.815 84.01 36.83 0;1 1122.89 561.695 79.5 33.25 351.7;1 1344.23 535.99 86.46 34.34 0;9 886.9 411.95 11.76 36.34 10.4
v_3yzj8nkhg0_0000,1 1692.54 526.875 111.68 42.05 0
v_3zv0hgbmlm_0000,1 56.29 254.775 79.76 31.05 358.3;1 180.1 301.045 81.9 32.41 357.3;1 185.6 367.14 80 32.9 0;1 246.7 421.33 81.4 32.6 0;1 269.69 467.29 69 28.4 0;1 272.53 253 71.4 23.64 357.6;1 385.125 366.435 76.81 29.65 0;1 456.125 417.44 79.39 31.5 0;1 473.17 305.36 86.8 31.9 358.9;1 476.03 258.755 79.36 32.91 357.8;1 501.69 209.145 79.7 33.47 357.8;1 593.45 461.38 74.42 28.6 0;1 768.465 224.34 73.41 30.8 359.8;1 832.98 911.765 84.6 31.45 93.7;1 835.015 532.21 79.73 30.4 54.7;1 847.93 415.24 79.9 28.9 0;1 940.09 380.49 75.4 29.2 3.3;1 917.235 845.385 28.47 75.49 0;1 943.715 241.73 80.81 31.68 0;1 965.075 1045.25 30.65 69.5 0;1 1034.295 298.66 81.61 28.76 358.8;1 1166.15 364.825 87.9 28.71 0;1 1210.78 460.38 80.3 31.86 0;1 1354.43 243.635 71.9 29.19 358.5;1 1388.69 368.37 80.3 30.6 0;1 1490.67 290.61 100.6 34.7 0;1 1701.56 359.3 80.9 30.7 0;1 1742.345 235.47 76.23 33.4 0;1 1851.31 288.43 83.8 28.7 0;2 221.35 213.38 100.4 39.4 0.4;2 1064.665 195.16 102.63 39.96 358.6;7 655.75 409.11 111.32 28.3 0;7 726.83 458.85 103.08 31.4 0;7 940.21 70.25 148.7 48.62 0.2469;7 919.645 986.07 35.31 131.6 0;7 1121.29 241.755 153.28 40.39 358.8;7 1638.09 233.225 79.4 41.21 0;9 717.34 375.78 26.46 9.4 0;9 880.16 617.65 39.7 9 87.1
v_40ggi6c60b_0000,1 47.065 537.27 93.07 40.3 1.2;9 113.84 494.38 55.38 15.84 346.84
v_414kh4fpyv_0000,1 906.025 927.28 38.17 86.5 0;1 914.19 1039.11 32.34 77.3 0;1 959.975 989.405 33.83 76.87 0;1 961.055 885.5 35.25 85.9 0;1 1660.975 505.37 83.59 33.88 338.98;7 809.6 438.09 176.4 49.8 0
