image_id,clip_id,class_id,class_name,cx,cy,width,height,angle,area_px,area_ratio,out_of_bounds
v_1v3nchg0m1_0026,v_1v3nchg0m1,1,car,1784.985,540.505,92.99,35.53,0.0,3303.9347,0.001593332706404321,0
v_1v3nchg0m1_0026,v_1v3nchg0m1,1,car,1904.555,534.985,30.89,38.27,0.0,1182.1603,0.0005701004533179013,0
v_1v3nchg0m1_0026,v_1v3nchg0m1,3,microbus,1295.09,471.795,132.98,46.93,0.0,6240.751399999999,0.0030096216242283948,0
v_1wmgtwhmba_0043,v_1wmgtwhmba,1,car,671.445,537.45,97.67,38.1,0.0,3721.2270000000003,0.0017945732060185187,0
v_1wmgtwhmba_0043,v_1wmgtwhmba,1,car,982.955,786.35,36.25,109.1,0.0,3954.875,0.001907250675154321,0
v_1wmgtwhmba_0043,v_1wmgtwhmba,1,car,1009.735,217.42,37.99,93.2,0.0,3540.668,0.0017074980709876543,0
v_1wmgtwhmba_0043,v_1wmgtwhmba,1,car,1654.12,563.305,93.72,34.05,355.4333,3191.1659999999997,0.0015389496527777775,0
v_1wmgtwhmba_0043,v_1wmgtwhmba,1,car,1915.25,529.94,9.5,38.5,0.0,365.75,0.0001763840663580247,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,1,car,736.945,509.22,71.89,29.36,357.2367,2110.6904,0.0010178869598765432,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,1,car,1006.425,962.475,31.31,76.95,0.0,2409.3045,0.00116189453125,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,1,car,1009.375,1073.59,33.63,12.82,0.0,431.13660000000004,0.00020791695601851855,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,1,car,1058.81,987.44,31.32,80.3,0.0,2514.996,0.0012128645833333334,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,1,car,1059.16,888.1,27.44,66.84,0.0,1834.0896000000002,0.0008844953703703704,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,7,truck,1059.565,1060.035,36.81,39.93,0.0,1469.8233,0.0007088268229166666,0
v_1zk4d2a7w3_0005,v_1zk4d2a7w3,8,mototaxi,1016.325,866.11,27.79,72.82,0.8,2023.6677999999997,0.0009759200424382715,0
v_2a14i95fb1_0047,v_2a14i95fb1,1,car,336.48,527.97,102.1,42.08,357.3,4296.3679999999995,0.0020719367283950616,0
v_2a14i95fb1_0047,v_2a14i95fb1,1,car,917.44,559.605,39.14,97.99,317.65,3835.3286,0.0018495990547839505,0
v_2a14i95fb1_0047,v_2a14i95fb1,1,car,1134.72,540.66,79.3,33.46,359.0,2653.378,0.0012795997299382717,0
v_2dxvvipomi_0041,v_2dxvvipomi,1,car,639.91,522.085,93.9,34.79,0.0,3266.781,0.0015754152199074073,0
v_2dxvvipomi_0041,v_2dxvvipomi,1,car,992.07,581.67,36.24,109.1,1.1,3953.784,0.001906724537037037,0
v_2dxvvipomi_0041,v_2dxvvipomi,1,car,1263.615,494.22,100.33,36.1,356.3,3621.913,0.0017466787229938271,0
v_2dxvvipomi_0041,v_2dxvvipomi,1,car,1509.45,495.435,103.6,38.19,0.0,3956.4839999999995,0.00190802662037037,0
v_2dxvvipomi_0041,v_2dxvvipomi,1,car,1542.5,576.845,34.9,99.83,89.2,3484.067,0.00168020206404321,0
v_2dxvvipomi_0041,v_2dxvvipomi,8,mototaxi,1132.05,449.59,63.54,25.3,0.0,1607.5620000000001,0.0007752517361111112,0
v_2dxvvipomi_0041,v_2dxvvipomi,8,mototaxi,1872.405,529.47,59.25,22.62,0.0,1340.2350000000001,0.0006463324652777778,0
v_2dxvvipomi_0041,v_2dxvvipomi,9,motorcycle,1147.885,533.35,48.99,17.8,0.0,872.022,0.0004205353009259259,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,91.995,494.025,80.01,31.89,1.5273,2551.5189,0.0012304778645833333,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,636.525,489.02,86.83,30.34,359.7,2634.4222,0.001270458236882716,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,959.475,264.61,31.01,85.9,0.1,2663.7590000000005,0.0012846059992283952,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,960.7,153.27,28.68,70.26,3.7,2015.0568,0.0009717673611111112,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,965.525,638.385,28.21,75.65,1.3,2134.0865000000003,0.0010291698013117285,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,976.29,59.45,30.34,81.6,4.5,2475.7439999999997,0.001193935185185185,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,1021.965,306.07,31.13,83.1,358.4,2586.903,0.0012475419560185185,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,1224.13,480.35,83.2,30.6,358.2,2545.92,0.0012277777777777777,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,1226.18,525.17,82.42,31.0,354.8,2555.02,0.0012321662808641976,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,1,car,1356.6,515.115,84.64,33.31,352.9,2819.3584,0.0013596442901234569,0
v_2fmgjnh78z_0001,v_2fmgjnh78z,7,truck,1065.22,554.335,98.24,36.39,353.2154,3574.9536,0.0017240324074074074,0
v_2phx07m2il_0043,v_2phx07m2il,1,car,1391.8,536.485,113.7,48.89,0.0,5558.793000000001,0.0026807450810185187,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,36.275,471.85,72.29,38.36,0.0,2773.0444,0.0013373092206790125,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,188.87,481.33,91.82,41.04,0.0,3768.2927999999997,0.0018172708333333333,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,350.38,482.595,116.44,38.57,0.2,4491.0908,0.002165842399691358,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,578.57,481.325,94.0,37.07,0.0,3484.58,0.0016804494598765432,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,637.575,538.88,115.69,41.7,358.7,4824.273,0.0023265205439814817,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,697.06,484.235,99.34,38.99,0.0,3873.2666000000004,0.0018678947723765433,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,935.035,488.84,98.93,44.3,0.0,4382.599,0.0021135218942901234,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,985.405,963.765,32.43,84.67,0.0,2745.8481,0.0013241937210648148,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1119.7,546.94,104.72,42.84,0.0,4486.2048,0.0021634861111111113,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1325.825,543.095,37.35,91.81,87.8,3429.1035,0.001653695746527778,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1528.595,489.57,93.77,37.28,0.0,3495.7455999999997,0.0016858341049382714,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1616.88,554.79,34.48,72.3,89.3,2492.9039999999995,0.001202210648148148,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1885.545,553.46,68.69,36.5,359.6,2507.185,0.0012090977044753087,0
v_2qw29fl407_0021,v_2qw29fl407,1,car,1906.3,496.415,27.4,40.79,0.0,1117.646,0.0005389882330246914,0
v_2qw29fl407_0021,v_2qw29fl407,3,microbus,970.845,770.83,40.61,147.2,1.8,5977.7919999999995,0.0028828086419753086,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,423.4,414.13,85.4,34.4,0.0,2937.76,0.001416743827160494,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,733.365,104.985,78.19,27.59,0.0,2157.2621,0.001040346305941358,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,840.46,411.695,80.52,28.35,0.0,2282.742,0.001100859375,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,848.84,801.405,72.4,27.93,92.7,2022.132,0.0009751793981481482,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,919.25,842.365,28.46,75.49,0.0,2148.4454,0.001036094425154321,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,972.79,858.04,30.66,71.64,0.0,2196.4824,0.0010592604166666667,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,972.855,958.5,30.63,77.46,0.0,2372.5997999999995,0.0011441935763888886,0
v_2xxuzy5797_0030,v_2xxuzy5797,1,car,1319.775,413.23,66.63,27.58,0.0,1837.6553999999999,0.0008862149884259258,0
v_2xxuzy5797_0030,v_2xxuzy5797,2,van,635.555,460.55,102.81,34.18,0.0,3514.0458,0.0016946594328703702,0
v_2xxuzy5797_0030,v_2xxuzy5797,7,truck,292.93,363.4,110.0,34.38,0.0,3781.8,0.0018237847222222223,0
v_2xxuzy5797_0030,v_2xxuzy5797,7,truck,922.38,978.51,35.3,131.6,0.0,4645.48,0.002240297067901234,0
v_2xxuzy5797_0030,v_2xxuzy5797,7,truck,974.71,1070.135,34.9,19.39,0.0,676.711,0.00032634596836419755,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,588.21,563.225,84.48,34.61,0.0,2923.8528,0.0014100370370370371,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,955.23,884.87,83.86,34.04,269.7306,2854.5944,0.0013766369598765431,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,939.26,985.03,35.88,86.1,0.0,3089.268,0.0014898090277777778,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,980.685,217.815,73.21,36.05,42.8,2639.2204999999994,0.0012727722318672838,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,977.645,64.75,36.93,92.0,0.0,3397.56,0.0016384837962962963,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,980.575,1059.01,37.79,41.98,344.2,1586.4242,0.0007650579668209876,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,993.09,855.49,36.54,87.56,339.83,3199.4424,0.0015429409722222222,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,998.12,970.66,36.9,90.58,0.0,3342.4019999999996,0.0016118836805555554,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,1,car,1787.52,531.88,92.2,39.36,0.0,3628.992,0.0017500925925925926,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,7,truck,49.935,531.15,51.39,99.84,90.2,5130.7776,0.0024743333333333336,0
v_30pmnl0zcr_0017,v_30pmnl0zcr,9,motorcycle,1731.83,487.5,44.14,12.08,0.0,533.2112,0.0002571427469135802,0
v_35qs647kgf_0037,v_35qs647kgf,3,microbus,850.1,509.885,163.4,48.97,0.0,8001.698,0.0038588435570987654,0
v_37qg2grbx8_0035,v_37qg2grbx8,1,car,594.875,530.4,93.35,39.42,359.6,3679.857,0.0017746223958333333,0
v_37qg2grbx8_0035,v_37qg2grbx8,1,car,1285.535,557.29,36.63,88.6,23.7,3245.418,0.0015651128472222223,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,15.54,543.83,31.08,35.86,354.7,1114.5287999999998,0.0005374849537037036,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,176.435,550.125,89.43,39.71,357.32,3551.2653000000005,0.0017126086516203705,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,395.27,534.025,85.98,32.83,357.14,2822.7234,0.0013612670717592591,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,976.635,983.88,33.21,86.92,0.8,2886.6132000000002,0.001392078125,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,989.775,232.07,37.13,87.2,2.88,3237.7360000000003,0.0015614081790123458,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,990.905,393.94,37.41,83.46,0.54,3122.2385999999997,0.0015057092013888887,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,1021.68,817.705,36.4,87.57,0.0,3187.548,0.001537204861111111,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,1311.43,510.265,93.68,36.19,0.0,3390.2792,0.0016349726080246913,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,1,car,1745.935,484.095,89.85,36.27,0.0,3258.8595,0.0015715950520833334,0
v_38e4ejn0c6_0048,v_38e4ejn0c6,9,motorcycle,1047.11,262.23,12.8,40.78,0.0,521.984,0.0002517283950617284,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,271.28,492.03,98.92,44.3,0.0,4382.156,0.0021133082561728394,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,552.2,494.385,90.82,36.47,0.0,3312.2054,0.0015973212770061728,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,687.01,545.525,104.72,42.83,0.0,4485.1576,0.002162981095679012,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,698.91,488.325,93.78,37.27,0.0,3495.1806,0.0016855616319444446,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,830.48,499.035,102.7,40.79,0.0,4189.133,0.0020202223186728393,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,910.85,903.49,33.5,84.8,0.0,2840.7999999999997,0.0013699845679012344,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,913.38,1061.025,34.14,37.65,0.0,1285.3709999999999,0.0006198741319444444,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,978.83,501.64,34.6,88.8,0.0,3072.48,0.0014817129629629629,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,980.405,970.63,34.69,85.88,0.0,2979.1771999999996,0.0014367173996913578,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,988.41,836.255,34.48,72.29,3.1,2492.5592,0.0012020443672839506,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1083.17,549.32,98.5,36.5,354.8,3595.25,0.0017338204089506174,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1106.2,489.285,96.7,38.35,0.0,3708.445,0.0017884090470679014,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1213.62,495.66,96.4,42.92,0.0,4137.488,0.0019953163580246915,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1268.535,545.47,37.99,103.5,90.5,3931.965,0.0018962022569444445,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1320.52,493.235,96.24,38.79,0.0,3733.1495999999997,0.0018003229166666664,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1388.97,558.085,102.0,39.07,3.6,3985.14,0.0019218460648148148,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1420.575,501.39,98.89,38.0,1.2,3757.82,0.0018122202932098765,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1517.16,552.68,94.2,38.1,0.0,3589.0200000000004,0.0017308159722222223,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1562.36,511.545,93.2,37.35,358.2,3481.0200000000004,0.0016787326388888891,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1629.54,557.49,105.08,39.3,0.0,4129.643999999999,0.0019915335648148145,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1665.025,505.79,89.05,36.18,0.0,3221.8289999999997,0.0015537369791666666,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1749.545,558.48,101.91,37.74,0.1,3846.0834,0.0018547855902777777,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1788.5,503.295,101.1,36.25,359.1,3664.875,0.0017673972800925925,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1853.17,568.585,91.82,32.63,0.0,2996.0866,0.0014448720100308642,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,1,car,1888.6,501.18,62.8,36.26,0.0,2277.1279999999997,0.0010981520061728394,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,9,motorcycle,43.445,528.79,43.89,19.7,0.0,864.6329999999999,0.00041697193287037034,0
v_3cfwxaw23f_0047,v_3cfwxaw23f,9,motorcycle,1240.38,584.54,33.34,14.18,359.8,472.76120000000003,0.0002279905478395062,0
v_3mx8i4vo8k_0012,v_3mx8i4vo8k,1,car,288.145,528.19,110.37,52.56,0.0,5801.047200000001,0.002797572916666667,0
v_3qiyfyeqir_0005,v_3qiyfyeqir,1,car,992.88,743.34,34.56,88.78,354.87,3068.2368,0.0014796666666666667,0
v_3qiyfyeqir_0005,v_3qiyfyeqir,1,car,1625.12,535.765,94.44,39.35,356.9,3716.214,0.0017921556712962962,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,64.435,67.525,76.89,34.75,0.0,2671.9275000000002,0.001288545283564815,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,846.275,569.465,68.49,30.87,71.71,2114.2862999999998,0.0010196210937499998,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,914.04,865.135,31.42,79.09,0.0,2485.0078000000003,0.0011984026813271606,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,966.4,809.805,33.74,78.65,0.0,2653.6510000000003,0.0012797313850308643,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,971.68,915.75,31.5,82.18,0.0,2588.67,0.0012483940972222224,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,1426.535,465.985,80.71,31.41,357.9,2535.1011,0.001222560329861111,0
v_3tpe0xom25_0009,v_3tpe0xom25,1,car,1429.745,403.865,86.49,34.21,0.0,2958.8229,0.0014269014756944445,0
v_3tpe0xom25_0009,v_3tpe0xom25,2,van,270.09,242.185,98.04,37.55,358.6,3681.402,0.001775367476851852,0
v_3tpe0xom25_0009,v_3tpe0xom25,2,van,1856.925,427.52,103.05,32.84,356.1,3384.1620000000003,0.0016320225694444446,0
v_3tpe0xom25_0009,v_3tpe0xom25,5,bus,658.37,455.635,171.74,48.73,0.0,8368.8902,0.004035923128858024,0
v_3tpe0xom25_0009,v_3tpe0xom25,9,motorcycle,935.065,800.56,10.75,34.04,352.3,365.93,0.00017647087191358026,0
v_3tpe0xom25_0009,v_3tpe0xom25,9,motorcycle,1714.26,392.955,38.44,11.09,356.6,426.29959999999994,0.00020558429783950615,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,276.445,507.57,29.45,69.8,90.5,2055.6099999999997,0.0009913242669753084,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,392.635,551.25,28.85,66.28,89.2,1912.178,0.0009221537422839507,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,782.49,500.105,82.34,28.07,357.4,2311.2838,0.0011146237461419754,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,797.45,554.11,92.72,32.94,357.8,3054.1967999999997,0.0014728958333333332,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,957.01,436.93,30.26,80.78,33.4889,2444.4028000000003,0.0011788207947530866,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,991.18,277.63,31.9,81.78,6.9,2608.7819999999997,0.0012580931712962962,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,1030.71,154.225,30.54,82.45,0.0,2518.023,0.001214324363425926,0
v_3u1ern1dd8_0038,v_3u1ern1dd8,1,car,1338.805,508.17,86.31,29.74,0.0,2566.8594,0.0012378758680555554,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,1,car,118.295,549.295,92.57,37.95,0.0,3513.0315,0.001694170283564815,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,1,car,145.015,494.665,101.51,39.43,0.0,4002.5393000000004,0.0019302369309413582,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,1,car,633.57,486.845,95.2,40.33,357.5,3839.416,0.001851570216049383,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,1,car,862.435,474.59,102.15,39.4,342.8,4024.71,0.0019409288194444446,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,1,car,1526.115,519.385,99.79,43.73,0.0,4363.8167,0.002104464072145062,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,7,truck,1247.01,488.785,138.98,40.15,0.0,5580.047,0.0026909948881172836,0
v_3vf73dh5d4_0013,v_3vf73dh5d4,8,mototaxi,1876.07,504.6,63.16,29.2,0.0,1844.272,0.0008894058641975308,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,31.385,269.14,62.77,32.62,0.0,2047.5574,0.000987440875771605,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,30.935,386.59,61.87,32.42,0.0,2005.8254,0.0009673154899691357,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,98.185,319.42,79.89,32.98,0.0,2634.7722,0.001270627025462963,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,242.12,431.13,83.32,30.72,0.0,2559.5903999999996,0.0012343703703703703,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,298.545,1018.77,81.71,37.12,0.0,3033.0751999999998,0.0014627098765432097,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,422.5,484.24,81.16,30.28,0.0,2457.5248,0.0011851489197530864,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,424.21,434.69,83.7,32.4,0.0,2711.88,0.0013078125,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,450.135,315.375,81.01,34.21,0.0,2771.3521,0.0013364931037808641,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,473.01,131.83,85.18,38.58,0.0,3286.2444,0.0015848015046296296,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,512.81,383.59,88.38,33.18,0.0,2932.4483999999998,0.0014141822916666665,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,582.585,481.895,76.29,32.73,0.0,2496.9717,0.0012041723090277779,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,592.135,273.32,84.97,37.96,359.4,3225.4612,0.0015554886188271606,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,611.37,435.3,68.5,27.16,0.0,1860.46,0.0008972125771604939,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,719.03,310.565,78.18,34.93,0.0,2730.8274,0.0013169499421296297,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,783.44,432.0,88.3,34.22,0.0,3021.6259999999997,0.0014571884645061728,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,779.5,384.385,78.88,34.37,0.0,2711.1056,0.0013074390432098765,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,847.08,1008.515,77.92,33.35,90.4,2598.632,0.0012531983024691357,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,849.26,699.575,75.26,33.41,88.6,2514.4366,0.0012125948109567902,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,922.985,272.585,79.67,33.99,0.0,2707.9833000000003,0.0013059333043981484,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,998.535,386.385,83.47,35.03,0.0,2923.9541,0.0014100858892746914,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1025.565,219.74,79.47,37.26,0.0,2961.0521999999996,0.0014279765624999998,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1036.04,436.11,77.4,28.9,0.0,2236.86,0.001078732638888889,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1128.94,216.23,86.6,41.3,0.0,3576.5799999999995,0.0017248167438271601,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1230.825,217.595,90.91,35.47,0.0,3224.5777,0.0015550625482253085,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1418.88,436.435,84.34,35.03,359.5,2954.4302000000002,0.0014247830825617285,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1491.96,209.63,88.7,32.94,0.0,2921.778,0.0014090364583333333,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1505.96,385.11,80.0,33.44,0.0,2675.2,0.0012901234567901233,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1627.84,269.57,92.58,39.8,0.0,3684.6839999999997,0.0017769502314814813,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1677.6,218.26,104.2,38.7,356.8889,4032.5400000000004,0.0019447048611111112,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1721.15,423.645,87.1,31.11,0.0,2709.6809999999996,0.0013067520254629627,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1750.71,376.13,81.84,32.76,0.0,2681.0784,0.0012929583333333332,0
v_3w49zw27sc_0042,v_3w49zw27sc,1,car,1893.27,303.745,53.46,37.91,0.0,2026.6685999999997,0.0009773671875,0
v_3w49zw27sc_0042,v_3w49zw27sc,4,minibus,39.2,433.925,78.4,33.83,0.0,2652.272,0.0012790663580246914,0
v_3w49zw27sc_0042,v_3w49zw27sc,4,minibus,184.835,485.525,85.57,30.83,0.0,2638.1231,0.0012722430073302468,0
v_3w49zw27sc_0042,v_3w49zw27sc,4,minibus,842.14,899.1,76.66,32.26,90.5,2473.0516,0.0011926367669753085,0
v_3w49zw27sc_0042,v_3w49zw27sc,4,minibus,1174.74,270.34,91.2,35.62,0.0,3248.544,0.0015666203703703703,0
v_3w49zw27sc_0042,v_3w49zw27sc,7,truck,300.7,263.12,104.92,47.3,0.0,4962.715999999999,0.002393285108024691,0
v_3w49zw27sc_0042,v_3w49zw27sc,7,truck,810.79,476.885,120.22,42.87,0.0,5153.8314,0.002485451099537037,0
v_3w49zw27sc_0042,v_3w49zw27sc,7,truck,1358.585,211.545,112.97,47.07,0.0,5317.4979,0.0025643797743055557,0
v_3w49zw27sc_0042,v_3w49zw27sc,9,motorcycle,823.925,571.05,31.37,10.66,62.375,334.4042,0.0001612674575617284,0
v_3w49zw27sc_0042,v_3w49zw27sc,9,motorcycle,828.24,640.56,36.2,10.78,87.2,390.236,0.00018819251543209875,0
v_3w49zw27sc_0042,v_3w49zw27sc,9,motorcycle,862.425,579.265,35.51,10.33,71.34,366.81829999999997,0.0001768992573302469,0
v_3yzj8nkhg0_0026,v_3yzj8nkhg0,1,car,1366.17,535.02,111.68,42.04,0.0,4695.0272,0.0022641913580246915,0
v_435yrh9pf3_0017,v_435yrh9pf3,1,car,512.27,482.365,97.1,38.65,0.0,3752.9149999999995,0.0018098548418209873,0
v_435yrh9pf3_0017,v_435yrh9pf3,1,car,1246.505,517.615,36.61,92.19,81.6,3375.0759,0.001627640769675926,0
v_435yrh9pf3_0017,v_435yrh9pf3,1,car,1506.56,480.615,90.64,42.29,0.0,3833.1656,0.0018485559413580245,0
v_435yrh9pf3_0017,v_435yrh9pf3,9,motorcycle,984.93,944.985,16.88,44.51,0.0,751.3287999999999,0.0003623306327160493,0
v_435yrh9pf3_0017,v_435yrh9pf3,9,motorcycle,1613.835,435.79,44.85,17.48,0.0,783.9780000000001,0.00037807581018518523,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,48.78,557.955,27.3,81.75,84.8,2231.775,0.0010762803819444446,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,86.855,491.26,85.07,31.1,359.25,2645.677,0.0012758858989197531,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,323.58,527.08,29.7,81.7,91.2,2426.4900000000002,0.0011701822916666668,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,992.055,275.495,32.27,84.85,0.0,2738.1095,0.001320461757330247,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,996.28,130.635,30.1,72.13,0.0,2171.113,0.0010470259452160493,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,1001.105,21.55,33.15,43.1,0.0,1428.7649999999999,0.0006890263310185185,0
v_4j4yizs3uu_0023,v_4j4yizs3uu,1,car,1007.53,903.855,30.82,82.29,358.35,2536.1778000000004,0.0012230795717592595,0
